,0,1,2,3
0,0.5872315780094449,0.4677448097656598,0.4830704802637441,0.4462487748373875
1,0.6441854214011681,0.4562226620726731,0.4543655157246536,0.47327908511106226
2,0.6389362220058422,0.5680988315481986,0.3330391918208374,0.47243184031158714
3,0.6830881658109428,0.5856931363593411,0.34475698491196016,0.3777679780766687
4,0.6445209445981597,0.623125924972653,0.49951740557235697,0.385850331381507
